station_id,latitude,longitude,yearly_avg_temp_c,days_recorded
USW00024156,42.9197,-112.5722,8.03,365
USW00024157,47.6217,-117.5281,8.74,365
USW00024213,40.8097,-124.1603,11.7,336
USW00024216,40.1519,-122.2547,17.66,362
USW00024221,44.1331,-123.2156,11.5,365
USW00024225,42.375,-122.8769,12.87,365
USW00024227,46.9736,-122.905,10.19,365
USW00024229,45.5958,-122.6092,12.41,365
USW00024230,44.2558,-121.1408,9.15,365
USW00024232,44.905,-123.0011,11.62,365
USW00024233,47.4447,-122.3144,11.95,365
USW00024243,46.5639,-120.535,10.05,365
USW00024257,40.5147,-122.2978,17.72,365
USW00025308,55.0389,-131.5786,9.8,271
USW00025309,58.3539,-134.5561,6.89,365
USW00025339,59.5122,-139.6711,6.84,361
USW00025501,57.7508,-152.4881,7.68,365
USW00025503,58.6794,-156.6294,5.32,365
USW00025507,59.6419,-151.4911,6.4,365
USW00025624,55.2206,-162.7322,6.43,365
USW00025713,57.155,-170.2228,4.45,350
USW00026411,64.8031,-147.8761,0.52,365
USW00026415,63.9931,-145.7214,1.26,365
USW00026425,62.1592,-145.4589,0.71,365
USW00026451,61.1692,-150.0278,5.97,365
USW00026510,62.9575,-155.61,0.41,365
USW00026528,62.3197,-150.0975,4.48,365
USW00026533,66.9178,-151.5189,-2.04,365
USW00026615,60.785,-161.8294,2.75,364
USW00026616,66.8856,-162.6067,0.03,365
USW00026617,64.5111,-165.44,0.22,365
USW00027401,70.1333,-143.6333,-6.36,360
USW00027502,71.2869,-156.7394,-6.03,365
USW00053860,30.3369,-81.5128,21.62,365
USW00053864,33.1783,-86.7817,18.32,365
USW00093026,31.4583,-109.6067,16.76,365
USW00093037,38.8094,-104.6886,9.77,365
USW00093042,36.0253,-102.5489,12.99,365
USW00093058,38.2886,-104.5058,11.45,365
USW00093193,36.78,-119.7203,18.86,365
USW00093228,37.6589,-122.1211,15.22,359
USW00093720,38.3408,-75.5133,14.79,365
USW00093721,39.1733,-76.6842,14.52,365
USW00093730,39.4519,-74.5669,16.89,215
USW00093738,38.9347,-77.4472,13.97,365
USW00093739,37.9372,-75.4661,15.45,365
USW00093805,30.3975,-84.3289,21.06,365
USW00093814,39.0444,-84.6725,13.38,365
USW00093815,39.9064,-84.2186,12.5,365
USW00093817,38.0503,-87.5147,13.98,365
USW00093819,39.7075,-86.2803,12.13,365
USW00093820,38.0339,-84.6114,14.68,365
USW00093821,38.1775,-85.7308,15.54,365
USW00093822,39.8453,-89.6839,11.76,365
USW00093862,34.2622,-88.7714,17.82,365
USW00093874,30.4122,-89.0808,20.72,365
USW00093904,32.8167,-97.35,18.52,364
USW00093989,39.9372,-91.1967,11.6,365
USW00094008,48.2064,-106.6247,5.32,365
USW00094012,48.5425,-109.7644,4.7,365
USW00094119,47.9742,-117.4292,7.27,356
USW00094185,43.5947,-118.9578,7.67,365
USW00094224,46.1569,-123.8833,10.74,365
USW00094240,47.9369,-124.5575,9.75,365
USW00094702,41.1642,-73.1267,11.97,365
USW00094746,42.2706,-71.8731,8.64,365
USW00094789,40.6392,-73.7639,12.58,365
USW00094814,44.3592,-84.6739,6.23,364
USW00094822,42.1933,-89.0933,9.38,365
USW00094823,40.4847,-80.2144,11.39,365
USW00094830,41.5869,-83.8053,11.09,365
USW00094846,41.9603,-87.9317,9.86,365
USW00094847,42.2311,-83.3311,10.2,365
USW00094849,45.0717,-83.5644,6.26,365
USW00094860,42.8939,-85.545,9.23,365
USW00094908,42.3983,-90.7092,8.02,365
USW00094910,42.5544,-92.4014,8.71,365
